genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Rap,Max Herre,Max Herre,2004,Zu Elektrisch,2000,1714387,Zu Elektrisch by Max Herre,,,"{'unreviewed_annotations': 0, 'hot': False}","Zu Elektrisch LyricsHu hu hu
Max Herre ich bin es wirklich (ha ha haaa)
Ich fühl mich gut fühl mich wieder wie 19
Young blood - huu
Die ganzen Haters wollen kein' Stress
Sie kommen nicht klar ob wie ich flash
Und alle Babys wollen nur Max
Mein Shit ist zu elektrisch
Macht platz für den Soloist egal wo du bist
Ob es der Club der Job oder die Wohnung ist
Vergiss die Fernbedienung es gibt nichts skippen
Pack dein Booklet aus lies von meinen Lippen!
Lies die Credits: M. Herre
Texte Musik: Executes
Tracks exclusive (that's the lose is)
Weil mir für euch nur das Beste gut genug ist
Und der Rest der Crew schreibt an Verse eins
Step eins Afrob gib Kim mal nen Preis
Step zwei: B Kerner im Talk mit Joy
Step drei: Gerd Bergmann im Talk mit Joy
Step vier: Sekou und Gissi diskutieren
FK (Allstars) - wenn wir die Hits Kopiern'
Fuck the broken shit
Ich sitz im Studio von DON PHILIPP
Bau mit Tommy Beats ne Stunde noch dann komm'n die Kids
A ist von B der Produzent und Artist jetzt
Gibts für Verträge keinen Prozent-Punkt gratis denn
Es bleibt 'nen Sparkurs auch wenn du large bist
Gibst dein Herz und hast am Ende gar nichts
Doch ich tu's für die Kunst tu's für die meinen
Tu's für die Jungs dicht sein Soul-Guerrillero
Die ganzen Hater wollen kein' Stress
Kommen nicht klar ob wie ich flash
Und alle Babys lieben Max
Mein Shit ist zu elektrisch
Das ist mein Comeback-Album mein Conzept-Album
Mein ""fit-in-markts-beats"" Komplex-Album
Was ist aus Rap geword'n
Wenn wir die Scheiße noch hör'n
Ich schreib fünf Jahre nix und mich hat keiner geburnt
Ihr schreibt fünf mal ""Bitch""
Und meint ihr seit jetzt modern
Habt geschimpft auf mich und jetzt Zeit das zu klär'n
Also was ist?
Nennt mich Max Frisch
Also sing ich wieder
Und Hater kriegen 'nen Bagschich
Und Junge was dann?
Nenn mich Max Plank mehr Signs ich rapp
Studio bock man!
Hey Junge was geht 'n?
Nenn mich Max Schmelling
Du Rotznase bist zu steif für mein Box-Training
Wie du machst Ernst?
Nenn mich Max Ernst!
You speak Dada - das du was lernst das wär's!
Hol mir mein' Rap zurück hol mir mein' Fame zurück
Weil euch der Schuh nicht passt
Nicht weil's mir fehlt zum Glück
Nun spielt die Welt verrückt
Und hier geht chici Raps
Ich hip-hop chicimici Zicken rum
Unser Hippies Depp
Du gibst dich jeden Tag auf Dirty-Talk
Du hörst Hip-Hop ich hör nur Rock
Und burn dich doch Wenn nicht mal nen MC zu Rap-Muse kommt
Es ist auch nicht homogen meine Raps schwul zu kloppen
Wenn man da zu sicher ist
Es rockt wieder - hey der Bär
Max Herre gib mir nen Echo für mein Lebenswerk
You might also likeDie ganzen Hater wollen kein' Stress
Kommen nicht klar ob wie ich flash
Und alle Babys lieben Mex
Mein Shit ist zu elektrisch
Die ganzen Hater wollen kein' Stress
Kommen nicht klar ob wie ich flash
Und alle Ladies lieben Mex
Mein Shit ist zu elektrisch
Ihr Player macht auf Diggiback
Scheiß auf euer bisschen Cash
Euer Ding ist nicht mal echt
Ich find euch super ""dreckich""
Die ganzen Hater wollen kein' Stress
Kommen nicht klar ob was ich flash
Und alle Ladies lieben Max
Yeah always deep and downEmbed"
Pop,SDP,Schöne Scheiße,2008,Berliner Weiße,2000,1362541,Berliner Weiße by SDP,,,"{'unreviewed_annotations': 0, 'hot': False}","Berliner Weiße LyricsWir sind Berliner Weiße und wir ham nen Schuss
Ihr fahrt alle teure Karren, wir nur Fahrrad oder Bus
Also, was los Mann? 1, 2, 3...
Seid ihr bereit für SDP?
Wir sind Berliner Weiße und wir ham nen Schuss
Ihr fahrt alle teure Karren, wir nur Fahrrad oder Bus
Also, was los Mann? 1, 2, 3...
Seid ihr bereit für SDP?
Wir sind Berliner Weiße und wir ham nen Schuss
Ihr fahrt alle teure Karren, wir nur Fahrrad oder Bus
Also, was los Mann? 1, 2, 3...
Seid ihr bereit für SDP?You might also likeEmbed"
Pop,Bosse,Kraniche,2013,Istanbul,2010,594193,Istanbul by Bosse,,,"{'unreviewed_annotations': 0, 'hot': False}","Istanbul Lyrics
Wir laufen durch die Gassen mit den kleinen Cafés
Letzte Sonnenstrahlen sagen „Bitte nicht gehen!“
Maronenstände rauchen, Straßenkatzen fauchen
So was Schönes, Volles habe ich noch nie gesehen
Küss mich bis der halbe Mond aufgeht
Zieh mich durch die Kneipen
Bis die Muezzine schreien

Küss mich von gestern auf heute
In Istanbul, in Istanbul
Deine Augen leuchten golden
Wie Istanbul, wie Istanbul
Sieh's mir nach, wenn ich kein Wort vorstanden hab'
Doch deine Nacht, deine Nacht, deine Nacht
Macht mich wach
Istanbul, Istanbul
Ich tanz wie ein rostiger Bosporus-Kahn
Schulmädchen, Kopftücher, Tarkan
Ein alter Mann spielt traurig Saz
Am leergefegten Taksim Platz
Schwarzer Tee macht meine Augen wieder auf
Dicke Möwe fliegt zum Meer hinaus
Und du bist so nah, dass es mir den Atem raubt

Küss mich von gestern auf heute
In Istanbul, in Istanbul
Deine Augen leuchten golden
Wie Istanbul, wie Istanbul
Sieh's mir nach, wenn ich kein Wort vorstanden hab'
Doch deine Nacht, deine Nacht, deine Nacht
Macht mich wach
Istanbul, Istanbul

Lass und nicht nach Haus' gehen
Ich will uns so einrahmen
Wenn alle Schiffe schlafen, im Morgenrot
Wir werden anders nach Haus' gehen
Raki hier, Raki da
Sitzen im Galata
Mit neuen Freunden im Arm
Du sagst
Komm mal mit, denn die Brücke ist nicht weit, Mann
Und in Asien geht bald Licht an
Und das Schiff fährt uns zwischen die Welten
Von der einen auf die andere Seite
You might also like
Istanbul, Istanbul
Küss mich von gestern auf heute
In Istanbul
Deine Aufgen leichten golden
Wie Istanbul
Sieh's mir nach, wenn ich kein Wort verstanden hab
Doch deine Nacht, deine Nacht, deine Nacht
Macht mich wachEmbed"
Rock,Udo Lindenberg,Zeitmaschine,1998,Flipper,1990,4235482,Flipper by Udo Lindenberg,,,"{'unreviewed_annotations': 0, 'hot': False}","Flipper LyricsWenn ich jetzt nicht geh', ist es bald zu spät
Dann bleib ich hier für immer kleben
Ein Junge wie ich, ständig fragt der sich
Ob das die stärkste Art ist zu leben
Es fällt mir wirklich schwer, so schwer
Dich zu verlassen
Denn ich lieb' dich sehr
Doch jeder weitere Tag mit dir
Macht ihn kaputt, den Zigeuner in mir
Ich muss doch erst noch den Amazonas runterrudern
Mit 'ner wilden Dschungelbraut
Und dann zum Himalaja, zum Schneemenschen Yeti
Bevor der wieder auftaut
Und außerdem mit meinem Rock 'n' Roll-Komplizen
Immer wieder müde Menschen wecken
Bevor wir dann in einer Manhattan-Bar
An unserem Durchdreh-Lebensstil verrecken
Du wärst sie gewesen
Die Frau, zu der ich mich bekenn'
Mit der ich durch ein ganzes Leben renn'
Es zieht mich so zu dir hin
Doch ich kann's nicht akzeptieren
Weil ich tief drin ein Flipper bin
Wir hatten große Pläne
Doch jetzt stehst du da und weinst
Es tut mir sehr weh, es tut mir sehr leid
Und ich weiß, es ist hart
Zu versteh'n, dass ich wieder los muß
Wir hatten eine viel zu starke Zeit
Ja, als ich ankam, war ich so sicher
Wir sind jetzt Romeo und Julia
Das lag bestimmt nicht an dir
Dass es wieder nur Durchreise
Und immer noch nicht der letzte Bahnhof war
You might also likeSchade, denn du wärst sie gewesen
Die Frau, zu der ich mich bekenn'
Mit der ich durch ein ganzes Leben renn'
Ich gehör' zwar zu dir, trotzdem haut das nicht hin
Weil ich doch leider nur ein Flipper binEmbed"
Pop,Clueso,Gute Musik,2004,Fanpost,2000,599419,Fanpost by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Fanpost Lyrics
Was da so ab und zu zwischen uns läuf
Ist wirklich schwer zu beschreiben in einem text
Nur wer bei deinem blick mal kurz zwischen den zeilen liest
Ist völlig hin, hin und weg und perplex

Egal mit wem du sonst noch rumhängst
Hey lady, ich bin dein größter fan
Egal wer sonst so deinen namen noch nennt
Hey baby, ich bin dein größter fan
Ein schritt nach vorn, kein schritt zurück
Auf dem platz wo wir uns immer sehn
Nen stück von dir, ist wie nen stück vom glück
Die sonne will einfach nicht unter gehn


Die kleinen momente mit dir lassen nicht mehr los
Würde gern wissen wie du das gemacht hast
Keine ahnung wie du das geschafft hast


Hey ladyYou might also likeEmbed"
Rap,Kay One,Prince Of Belvedair,2012,An Tagen Wie Diesen,2010,67342,An Tagen Wie Diesen by Kay One,"{'year': 2012, 'month': 3, 'day': 2}","March 2, 2012","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 6095}","An Tagen Wie Diesen Lyrics
Herr, mir fehlt grad die Kraft
Mein ganzes Leben lang wart' ich dass
Alles gut wird, ich versink in Selbstmitleid
Weil das Geld nicht reicht
Ich bet' tags und bete nachts
Wieder halten mich Tränen wach
Papa ist nicht stolz auf mich
Doch ich wollt' das nicht
Verzeih mir Mama
Seit ich geboren bin, bereit' ich nur Probleme
Und selbst wenn ich gehe, weiß ich, dass ich keinem von euch fehle
Eine Träne läuft über meine Wange bis zum Kinn
Nein, ihr habt noch nie verstanden, was ich bin
Mein Handeln war so blind, denn ich denk nur mit dem Herz
Hatte keine gute Zeit, es tut mir Leid, ich ertränke diesen Schmerz
Alkohol war nie mein Freund, er hat mich zu Fall gebracht
Mich beinah so oft kaltgemacht
Durch ihn fühl ich mich alt und schwach
An Tagen wie diesen, würd' ich gerne eine Knarre nehmen
Und mir in den Kopf schießen - warum tut ihr mir nur alle weh?
Ich suche nach dem Sinn, verfluche, was ich bin
Das Leben bleibt 'ne abgefuckte Hure, die dich lähmt
An Tagen wie diesen, würd' ich gerne eine Knarre nehmen!

Mann, ich hab meine letzte Kugel aufbewahrt für diesen Tag
Und ein letztes Mal blick' ich in diesen Spiegel hier am Bad
Habe so viel falsch gemacht, den Typen, den ich seh das bin nicht ich
Und ich press' meine Augen zu und ich näher mich dem Licht
Lieber Gott verzeih mir meine Taten
Ich will bei dir sein und schlafen
Lass mich rein in deinen Garten
Ich bin es leid hier drauf zu warten
Warum flüstert dieser Teufel schlimme Dinge in mein Ohr?
Irgendwas muss an mir gut sein, denn ich bin nicht so gebor'n
Leb' in den Tag hinein und kenn' keine Moral, es tut mir Leid
Doch ich steh grade und bezahle diesen Preis
Ich sag' es tut mir Leid
Selbst wenn ich in der Hölle in der Glut verbrenn'
Weiß ich für mich selbst: Ich war ein guter Mensch
 (x2)You might also likeEmbed"
Pop,Mark Forster,Liebe,2018,Killer,2010,4079502,Killer by Mark Forster,"{'year': 2018, 'month': 11, 'day': 16}","November 16, 2018","{'unreviewed_annotations': 0, 'hot': False}","Killer Lyrics

Konnt's nicht mehr seh'n, meine Timeline auf Insta
Deswegen zog es mich heute raus aufn Dienstag
Paar Texte hin und her in diesem gottverdammten Gruppenchat
Schon steh'n sie unten an der Tür und klingeln Sturm – los, runter jetzt!
Okay, weil ich 'n bisschen eingerostet bin
Häng' ich erstmal an den Jungs und danach erstmal an mei'm Gin
Dann noch 'n Bier, leeres Glas, wer will mehr?
Ich füll' nach, dann seh' ich dich an der Bar
Dieses Licht, wie du aussiehst
Killer-ler-ler-ler
Ich hab' Schiss, du bist Rauschgift
Mein Kopf denkt nicht klar, ey

Killer, ich lieb' dich so eiskalt
Killer, mit dir werd' ich nicht alt
Mein Wille schon lang weg, das gibt's nicht
Ey, ey, Killer, du killst mich
Killer, ich lieb' dich so eiskalt
Killer, mit dir werd' ich nicht alt
Mein Wille schon lang weg, das gibt's nicht
Ey, ey, Killer, du killst mich

Ich steh' rum wie Jerry Lewis, sage nichts und mach' Gesichtsballett
Da schubst mich deine Hüfte weg, „Komm her, du Lauch, entspann dich jetzt!“
Also an die Bar, wir trinken zwei, drei Schnäpse
Doch alles viel zu laut, reicht nur für ein, zwei Sätze
„Ey, ich will tanzen!“, sagst du in mein Ohr
Nimmst meine Hand und ziehst mich vor und küsst mich ab da aufm Floor
Ich seh' nichts, merk' den Schnaps, ich fühl' dich und den Bass
Wir geh'n raus in die Nacht
You might also like
Dieses Licht, wie du aussiehst
Killer-ler-ler-ler
Ich hab' Schiss, du bist Rauschgift
Mein Herz pumpt und mein Kopf kommt nicht mehr klar

Killer, ich lieb' dich so eiskalt
Killer, mit dir werd' ich nicht alt
Mein Wille schon lang weg, das gibt's nicht
Ey, ey, Killer, du killst mich
Killer, ich lieb' dich so eiskalt
Killer, mit dir werd' ich nicht alt
Mein Wille schon lang weg, das gibt's nicht
Ey, ey, Killer, du killst mich

Und morgens in dei'm Treppenhaus mit dickem Kopf und Lächeln
Ist jede Stufe, die ich lauf', wie'n Kilometer weggeh'n
Doch Killer-ler, glaub mir, mit jedem Schritt komm'
Ich auch zurück zu dir

Killer, ich lieb' dich, ich lieb' dich
Killer, so friedlich, das gibt's nicht
Mein Wille war gleich weg am Anfang
Ey, lass uns abhau'n zusamm'n
Killer, ich lieb' dich, ich lieb' dich
Killer, so friedlich, das gibt's nicht
Mein Wille war gleich weg am Anfang
Ey, lass uns abhau'n zusamm'n
Killer
Killer, du killst mich
Killer
Killer, lass uns abhau'n zusamm'nEmbed"
Rap,Fler,Im Bus Ganz Hinten,2011,Du Bist Out,2010,76071,Du bist Out by Fler,"{'year': 2011, 'month': 9, 'day': 16}","September 16, 2011","{'unreviewed_annotations': 1, 'hot': False}","Du bist Out Lyrics
An meiner Stimme hörst du dass ich keinen Scherz mache
Finger weg die Scheiße ist zu heiß - Herdplatte
Wenn du Probleme hast
Kein Ding komm vorbei ich regel das
Schließ mit deinem gottverdammten Leben ab
Sein wir mal ehrlich dir bleiben nicht mehr viele Perspektiven
Ich bin wieder auf der Street es ist gefährlich hier
Mir fliegen Kugeln um die Ohren wie bei 'ner Schießbude
Meine Jungs begraben dich für Geld, Kiesgrube
Ich hab gehört das du weiterhin den Harten spielst
Warum bist du schüchtern wenn man dich dann auf der Straße sieht
Laberst viel machst nichts nur heiße Luft
Ich könnte jeden Rapper ficken doch hab stur keine Lust
Ich hab Wichtiges zu tun
Wie man deutlich sehen kann läuft dein Business nicht mehr gut
Ich bin immer noch nicht cool
Mit den meisten MC's
Ich scheiß auf dein Team
Es ist Frank White Nummer eins live aus Berlin
2x 
Die Leute labern viel doch wissen nichts, kein Problem
Du bist out deswegen disst du mich, kein Problem
Und du spielst weiterhin den Harten, das ist kein Problem
Doch sehen wir zwei uns auf der Straße hast du ein Problem

Auch wenn sie meine Fresse täglich in der Zeitung sehen
Ich komm vorbei zieh dich ab und lass dich einfach stehen
Schenk meinen Homies dann die Hälfte von dem Geld verdammt
Nimm deine Beine in die Hand und lauf so schnell du kannst
Frank White, yeah, ich mach Asche wie ein Kohlewerk
Das ganze Geld in meiner Tasche macht die Hose schwer
Yeah, deswegen zahl ich mit Kreditkarte
Südberlin Maskulin in meiner Hood ist Kriegslage
Yeah, ich hol den Wagen aus der Tiefgarage
Fahre und genieß die Fahrt und parke an der Zielgeraden
Yeah, ich red von Kohle man ich liebe Bares
Du redest nur von Kohle wenn du auf 'ne Shisha wartest
Warum ich immer noch mit Basy unterm Bett schlafe
Man ich hab echten Beef nicht wie du auf Rap-Basis
Yeah, du hast dich viel zu lang im Kreis gedreht
So kann's nicht weitergehen
Doch das ist dein Problem
2x You might also likeEmbed"
Rock,Tokio Hotel,Schrei,2005,Gegen meinen Willen,2000,183835,Gegen Meinen Willen by Tokio Hotel,,,"{'unreviewed_annotations': 1, 'hot': False}","Gegen Meinen Willen Lyrics
Wie soll es mir schon geh'n
Ihr guckt euch nicht mehr an
Und ihr glaubt ich merk das nicht
Wo soll ich jetzt hin
Was habt ihr euch gedacht
Sagt es mir jetzt in mein gesicht
Sagt wofür das alles hier zerbricht
Es macht mich fertig

Es ist gegen meinen willen
Es ist gegen jeden sinn
Warum müsst ihr euch jetzt trennen
Eure namen umbenennen
Unser ende ist schon hier
Und ihr sagt es nicht vor mir
Ich hasse euch dafür
Es ist gegen meinen willen
Dagegen - Bin dagegen
Habt ihr schon vergessen wie es einmal war
Habt ihr unsere bilder schon verbrannt
Ich hau bretter vor die fenster
Verriegel meine tür
Ihr sollt nicht seh'n das ich nicht mehr kann
Eure welt tu' ich mir nich'mehr an
Sie macht mich fertig

Es ist gegen meinen willen
Es ist gegen jeden sinn
Warum müsst ihr euch jetzt trennen
Eure namen umbenennen
Unser ende ist schon hier
Und ihr sagt es nicht vor mir
Ich hasse euch dafür
Es ist gegen meinen willen
Dagegen - Bin dagegen

Spart euch eure lügen
Ich will sie nich' mehr hör'n
Den letzten rest an liebe
Braucht ihr mir nicht mehr schwör'n
Ich will euch nicht mehr länger stör'n
Ihr macht mich fertig
Gegen meinen willen 
You might also like
Es ist gegen meinen willen
Es ist gegen jeden sinn
Warum müsst ihr euch jetzt trennen
Eure namen umbenennen
Unser ende ist schon hier
Und ihr sagt es nicht vor mir
Ich hasse euch dafür
Es ist gegen meinen willen
Dagegen - Bin dagegenEmbed"
Rock,Die Ärzte,"5,6,7,8 - Bullenstaat ",2001,BGS,2000,1816833,BGS by Die Ärzte,"{'year': 1995, 'month': None, 'day': None}",1995,"{'unreviewed_annotations': 0, 'hot': False}","BGS LyricsBGS, GSG, Bullen und Gesetze
Sie stell'n sich in jeden Weg, was ich tun und lassen will
Sie schlagen mir die Birne kaputt
Und wichsen sich einen drauf
Ich will hier raus und mach' kaputt
Alles was mich hindern will
Ich will hier raus
Scheiß auf Deutschland
Ich halt es hier ncht länger aus
Schüsse, Scherben, Kampf und Revolte
Hängt die Bullen auf und röstet ihre Schwänze
Schlagt sie tot, macht sie kalt!You might also likeEmbed"
Rap,Deichkind,Niveau Weshalb Warum,2015,Hauptsache nichts mit Menschen,2010,694221,Hauptsache nichts mit Menschen by Deichkind,"{'year': 2015, 'month': 1, 'day': 30}","January 30, 2015","{'unreviewed_annotations': 3, 'hot': False}","Hauptsache nichts mit Menschen Lyrics
Hauptsache kein Getümmel
Hauptsache kein Gedrängel
Hauptsache nichts mit Menschen (Menschen)
Hauptsache kein Gewimmel
Hauptsache kein Gequengel
Hauptsache nichts mit Menschen (Menschen)

In der Sauna ist es rammelvoll, was wollen die ganzen Leute hier?
Marathon Schlagermove, aber bitte nicht mit mir
Alster- Joggen danach überfüllter Nahverkehr
Schiffbruch, cast away, lost in diesem Menschenmeer
Essen gehen? Nicht mein Ding, lass mir lieber etwas bringen
Umsonst und draußen? Da bleib' ich lieber drin
Sankt Pauli, Wohungsbesichtigung, überall nur Staus
Mensch mach die Tür auf, lass die Leute doch mal raus
Hauptsache kein Gewimmel
Hauptsache kein Gesindel
Hauptsache nichts mit Menschen (Menschen)
Hauptsache Egoshooten
Hauptsache lange duschen
Hauptsache nichts mit Menschen (Menschen)

Zoobesuch bei dreißig Grad
Pommes holen im Center Park
Produktpremiere im Media Markt
Autobahn und Ferienstart
Fete de la musique, Hafengeburtstag
Im Sommer gehst du gern in Moabit in's Schwimmbad
Arztbesuch, Wartezimmer - fein, fein
Im Winter aufm Alex ein paar Glühwein
Kollege ruft an, er will zu Public Viewing
Könnte schwierig werden, hab' nicht so viel Bock auf Wuling
Hauptbahnhöfe, Schützenfeste immer volles Haus
Leute halten sich gern' in Ballungsgebieten auf
Sitzplatzreservierungsfehler, vier Stunden stehen
Was soll denn das Gedrängel da, ich kann überhaupt nichts sehen
Häschen sind süß, ich vergrab mein Gesicht in ihr Fell
Doch Menschen gibts einfach zu viele in dieser Welt
You might also like
Hauptsache keine Leute
Hauptsache null Geräusche
Hauptsache nichts mit Menschen (Menschen)
Hauptsache Kaffe trinken
Hauptsache Ruhe finden
Hauptsache nichts mit Menschen (Menschen)

Du willst zu den Harley Davs
Du gehst gern ins KaDeWe
Samstagmittag Supermarkt
Am Buffet und Schlange stehen
Du willst jetzt hier nicht wirklich allen noch Hallo sagen
Ich würd' jetzt langsam wirklich gerne langsam losfahren
Oktoberfest und Fashionweek
Im Bürgeramt, wo man sich 'ne Nummer zieht

Hauptsache kein Gehupe
Hauptsache Angelrute
Hauptsache nichts mit Menschen (Menschen)
Hauptsache kein Getose
Hauptsache tote Hose
Hauptsache nichts mit Menschen (Menschen)Embed"
Rap,Sido,30-11-80,2013,Hier bin ich wieder,2010,251320,Hier bin ich wieder by Sido,"{'year': 2013, 'month': 11, 'day': 1}","November 1, 2013","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 20348}","Hier bin ich wieder Lyrics
Höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Wenn ich nicht da bin, ist es einfach nicht das Selbe
Aber hier bin ich wieder, na, wie findet ihr das?
Es ist höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Alle feiern von der Donau bis zur Elbe
Ich war viel zu lange weg, doch hier bin ich wieder

Mein letztes Album ist jetzt drei Jahre her
Und ich weiß, ohne mich ist das hier einfach zu leer
Man sagt Sido steht da oben, ganz allein auf 'm Berg
Denn unter hunderttausend macht es keiner wie er
Aber sagt mal, wo komm' immer diese Streithammel her?
Damals hätt' ich sowas vielleicht mit 'nem Zweikampf geklärt
Doch heut ist mir die Scheiße meinen Einsatz nicht wert
Ich hab' in der Zwischenzeit geheiratet, yeah!
Ich muss es wieder tun, weil der Drang danach mich auffrisst
Los, hol das Mikrofon, putz es und entstaub es
Leg mir 'n dicken Stapel Papier und 'n Stift hin
Los, geht und erzählt es jedem, dass ich zurück bin

Höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Wenn ich nicht da bin, ist es einfach nicht das Selbe
Aber hier bin ich wieder, na, wie findet ihr das?
Es ist höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Alle feiern von der Donau bis zur Elbe
Ich war viel zu lange weg, doch hier bin ich wieder

Da waren die Wochen in Los Angeles 'ne schöne Zeit
Und fast das ganze Jahr über in Österreich
Die Große Chance, Heinzl macht 'ne Judorolle
Auf dem Boden, weil er sein Niveau da suchen wollte
Absolute Mehrheit war nicht einfach zu glauben
Ich hab' gesagt was ich meine und trug die Scheine nach Hause
Wo sind die 300.000 hin? Kinderheim oder ausgegeben
Vielleicht wär 's besser ihr vertraut mir eben
Ich tue es wieder, weil der Drang danach mich auffrisst
You might also like
Los, hol das Mikrofon, putz es und entstaub es
Leg mir 'n dicken Stapel Papier und 'n Stift hin
Los, geht und erzählt es jedem, dass ich zurück bin

Höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Wenn ich nicht da bin, ist es einfach nicht das Selbe
Aber hier bin ich wieder, na, wie findet ihr das?
Es ist höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Alle feiern von der Donau bis zur Elbe
Ich war viel zu lange weg, doch hier bin ich wieder

In der ganzen Zeit hat sich bei mir viel verändert
Ich bin rum gekommen 3 Jahre – 7 Länder
In manchen blieb ich länger, weil man ein Zuhause braucht
Deswegen hab' ich auch mit meiner Frau ein Haus gekauft
Und all das, weil der Drang danach mich auffrisst

Los, hol das Mikrofon, putz es und entstaub es
Leg mir 'n dicken Stapel Papier und 'n Stift hin
Los, geht und erzählt es jedem, dass ich zurück bin
„Yeah, jetzt wird die Messlatte erstmal wieder ein bisschen höher gelegt. Da müssen die anderen Rapper erstmal wieder mit ziehen.“

Höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Wenn ich nicht da bin, ist es einfach nicht das Selbe
Aber hier bin ich wieder, na, wie findet ihr das?
Es ist höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Alle feiern von der Donau bis zur Elbe
Ich war viel zu lange weg, doch hier bin ich wieder
Höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Wenn ich nicht da bin, ist es einfach nicht das Selbe
Aber hier bin ich wieder, na, wie findet ihr das?
Es ist höchste Zeit, dass ich mich mal wieder melde
Ohne mich ist deutscher Hip-Hop nur ein Kinderspielplatz
Alle feiern von der Donau bis zur Elbe
Ich war viel zu lange weg, doch hier bin ich wieder

Wurde aber auch Zeit
1Embed"
Rock,Tomte,Buchstaben über die Stadt,2006,Geigen bei Wonderful World,2000,1288118,Geigen bei Wonderful World by Tomte,,,"{'unreviewed_annotations': 0, 'hot': False}","Geigen bei Wonderful World LyricsDu kannst Adam und Eva sagen
Ich werde aufpassen, so gut ich kann
Auf Kain und Abel
Auf all ihren Reisen
Wir besuchen Euch dann und wann
Wie sich das erste Licht des Tages
In dieser Gegend bricht
Werd ich nie vergessen
Denn es lässt eine Ahnung
An den großen Rest
Die Trombone bei 'Moon River'
Wie sie die Hoffnung erhält
Die Geigen bei 'Wonderful World'
Ich lebe mich durch eines der schönsten Leben
Mit den schönsten Songs der Welt
Ich wollte Dir nicht viel sagen, nur dass ich
Heute ein altes Paar sah
Sie lachten über sich und hielten ihre Hände
Und er küsste ihr Haar
Etwas ließ mich erschaudern, etwas machte mich stolz
Sie zu sehen da ganz allein
Glücklich am Ende eines langen Lebens
Und alles ist aus Gold
Und wenn man nur wüsste, woher man kommt
Wenn man nur wüsste, wohin
Es einen unweigerlich führt
Und wann du mich das nächste Mal berührst
Mit den schönsten Songs der Welt
Durch das schönste aller Leben
Mit den schönsten Songs der Welt
Durch das schönste aller Leben
You might also likeUnd wenn man nur wüsste, woher man kommt
Wenn man nur wüsste, wohin
Es einen unweigerlich führt
Und wann du mich das nächste Mal berührst
Die Trombone bei 'Moon River'
Wie sie die Hoffnung erhält
Die Geigen bei 'Wonderful World'
Ich lebe mich durch eines der schönsten Leben
Mit den schönsten Songs der WeltEmbed"
